accelerometer x sensor 1,accelerometer y sensor 1,accelerometer z sensor 1,gyroscope x sensor 1,gyroscope y sensor 1,gyroscope z sensor 1,accelerometer x sensor 2,accelerometer y sensor 2,accelerometer z sensor 2,gyroscope x sensor 2,gyroscope y sensor 2,gyroscope z sensor 2,accelerometer x sensor 3,accelerometer y sensor 3,accelerometer z sensor 3,gyroscope x sensor 3,gyroscope y sensor 3,gyroscope z sensor 3,accelerometer x sensor 4,accelerometer y sensor 4,accelerometer z sensor 4,gyroscope x sensor 4,gyroscope y sensor 4,gyroscope z sensor 4
-0.6025390625,0.63232421875,0.51806640625,14.512195587158203,-6.158536911010742,-2.317073106765747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61328125,0.607421875,0.4248046875,18.231708526611328,-6.341463565826416,0.060975611209869385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6455078125,0.63818359375,0.3603515625,6.036585330963135,-8.90243911743164,-3.7195122241973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.611328125,0.7158203125,0.3984375,-3.9024391174316406,-11.829268455505371,-8.536585807800293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61474609375,0.73095703125,0.4326171875,5.97560977935791,-13.780488014221191,-8.47560977935791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.611328125,0.75,0.4580078125,15.12195110321045,-13.536585807800293,-11.40243911743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59814453125,0.76513671875,0.5302734375,21.890243530273438,-11.646341323852539,-10.182927131652832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5908203125,0.681640625,0.591796875,35.060977935791016,-7.012195110321045,-7.682927131652832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60205078125,0.58203125,0.5234375,43.04878234863281,-3.4146342277526855,-5.365853786468506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59716796875,0.55517578125,0.42431640625,35.54878234863281,-2.987804889678955,-6.95121955871582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.541015625,0.5908203125,0.4072265625,23.35365867614746,-5.365853786468506,-4.512195110321045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.572265625,0.6337890625,0.46240234375,23.231708526611328,-6.829268455505371,0.3048780560493469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5751953125,0.6494140625,0.4677734375,22.80487823486328,-7.195122241973877,0.3658536672592163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.580078125,0.662109375,0.458984375,16.463415145874023,-8.231707572937012,-3.658536672592163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5673828125,0.7080078125,0.4765625,10.182927131652832,-8.780488014221191,-5.4268293380737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.56640625,0.7119140625,0.4873046875,14.87804889678955,-8.231707572937012,-4.2682929039001465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5654296875,0.71923828125,0.44580078125,21.03658676147461,-7.804878234863281,-4.02439022064209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5859375,0.7548828125,0.4296875,27.012195587158203,-7.743902683258057,-4.512195110321045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58935546875,0.7900390625,0.4228515625,37.9878044128418,-7.743902683258057,-5.304878234863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5771484375,0.79443359375,0.427734375,54.756099700927734,-7.560975551605225,-5.182927131652832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5771484375,0.78466796875,0.4326171875,68.59756469726562,-7.256097793579102,-7.195122241973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58203125,0.75341796875,0.45947265625,81.34146881103516,-5.609755992889404,-7.804878234863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.57861328125,0.6923828125,0.458984375,91.03659057617188,-4.45121955871582,-6.707317352294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59716796875,0.66943359375,0.458984375,94.51219940185547,-2.804877996444702,-6.463414669036865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58447265625,0.66162109375,0.435546875,90.79268646240234,-3.170731782913208,-6.402439117431641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5810546875,0.68115234375,0.43798828125,83.17073059082031,-5.182927131652832,-7.195122241973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58203125,0.7099609375,0.45556640625,77.98780822753906,-7.5,-5.670732021331787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.57861328125,0.71533203125,0.4892578125,74.93902587890625,-7.439024448394775,-2.9268293380737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58740234375,0.70068359375,0.49853515625,70.54878234863281,-6.95121955871582,-1.3414634466171265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6015625,0.697265625,0.48828125,62.13414764404297,-5.487804889678955,-1.4634146690368652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6005859375,0.70654296875,0.45947265625,54.024391174316406,-4.878048896789551,-2.195122003555298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5986328125,0.73095703125,0.4130859375,45.60975646972656,-4.878048896789551,-4.5731706619262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58447265625,0.7431640625,0.3916015625,40.182926177978516,-4.390244007110596,-6.829268455505371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58154296875,0.73876953125,0.4033203125,39.14634323120117,-3.2926828861236572,-7.621951580047607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58056640625,0.70361328125,0.39697265625,40.54878234863281,-3.2926828861236572,-6.95121955871582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5947265625,0.677734375,0.3544921875,36.64634323120117,-3.658536672592163,-7.621951580047607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59423828125,0.6806640625,0.32470703125,29.207317352294922,-4.939024448394775,-9.756097793579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5869140625,0.7080078125,0.30712890625,24.08536720275879,-7.195122241973877,-9.817073822021484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59375,0.73046875,0.31103515625,22.560976028442383,-8.90243911743164,-8.963415145874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.57275390625,0.73681640625,0.3349609375,24.08536720275879,-9.695121765136719,-8.414634704589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5732421875,0.73876953125,0.3603515625,28.414634704589844,-10.182927131652832,-7.804878234863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5888671875,0.73046875,0.365234375,33.10975646972656,-9.146341323852539,-7.621951580047607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.591796875,0.71728515625,0.37451171875,34.20731735229492,-6.829268455505371,-8.536585807800293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59765625,0.72265625,0.3779296875,33.963417053222656,-5.9146342277526855,-9.695121765136719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59423828125,0.74462890625,0.412109375,32.92683029174805,-3.5365853309631348,-9.817073822021484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5947265625,0.73828125,0.4111328125,32.80487823486328,-2.195122003555298,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.591796875,0.72998046875,0.41748046875,29.39024543762207,-0.5487805008888245,-10.365854263305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5947265625,0.7197265625,0.39111328125,25.609756469726562,0.12195122241973877,-10.487805366516113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58251953125,0.7265625,0.37451171875,21.40243911743164,0.3048780560493469,-9.085366249084473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.57568359375,0.7109375,0.3515625,18.231708526611328,-0.18292683362960815,-7.0731706619262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.583984375,0.69921875,0.3330078125,14.268293380737305,-1.585365891456604,-5.243902683258057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58984375,0.70166015625,0.30517578125,8.47560977935791,-3.1097562313079834,-4.817073345184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59765625,0.7333984375,0.302734375,-0.12195122241973877,-4.634146213531494,-6.52439022064209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59228515625,0.79736328125,0.33056640625,-2.5609755516052246,-5.853658676147461,-8.109756469726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5947265625,0.83544921875,0.3505859375,5.54878044128418,-5.792683124542236,-6.95121955871582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61572265625,0.8486328125,0.36669921875,18.35365867614746,-4.756097793579102,-6.707317352294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6171875,0.84375,0.3603515625,33.475608825683594,-2.804877996444702,-7.378048896789551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.619140625,0.8349609375,0.337890625,44.5121955871582,-1.5243902206420898,-7.560975551605225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.625,0.83251953125,0.3447265625,50.42683029174805,-0.6097561120986938,-8.231707572937012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62060546875,0.8212890625,0.37109375,59.26829528808594,1.4634146690368652,-9.756097793579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.615234375,0.79736328125,0.3681640625,69.20732116699219,3.7195122241973877,-9.695121765136719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6103515625,0.748046875,0.37890625,74.63414764404297,6.463414669036865,-9.146341323852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61376953125,0.71630859375,0.380859375,74.81707763671875,9.817073822021484,-9.817073822021484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.603515625,0.68505859375,0.35009765625,71.76829528808594,12.317073822021484,-10.182927131652832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5927734375,0.6806640625,0.3212890625,66.89024353027344,14.634146690368652,-11.341464042663574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61328125,0.71728515625,0.2890625,60.4878044128418,14.817073822021484,-12.560976028442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61572265625,0.75341796875,0.2685546875,55.79268264770508,13.780488014221191,-11.768293380737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61328125,0.75634765625,0.25439453125,50.060977935791016,12.987805366516113,-11.463415145874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60791015625,0.76611328125,0.2509765625,46.89024353027344,11.52439022064209,-10.853658676147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6083984375,0.783203125,0.22216796875,45.0,9.695121765136719,-9.02439022064209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60986328125,0.78173828125,0.19677734375,43.353660583496094,7.682927131652832,-8.353658676147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60888671875,0.79443359375,0.1884765625,41.34146499633789,6.402439117431641,-9.146341323852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60693359375,0.79833984375,0.203125,43.23170852661133,5.304878234863281,-9.939024925231934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6171875,0.7763671875,0.1943359375,48.23170852661133,5.060975551605225,-9.512195587158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6123046875,0.755859375,0.1796875,51.89024353027344,5.731707572937012,-9.207317352294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62255859375,0.73193359375,0.15771484375,52.8658561706543,5.792683124542236,-8.719511985778809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.611328125,0.724609375,0.14208984375,51.89024353027344,3.5365853309631348,-6.890244007110596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61669921875,0.71875,0.11474609375,49.26829528808594,0.9756097793579102,-3.7195122241973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62060546875,0.73095703125,0.1279296875,42.8658561706543,-2.012195110321045,-1.585365891456604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62841796875,0.74267578125,0.146484375,36.463417053222656,-4.695122241973877,-1.097561001777649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.630859375,0.7490234375,0.14697265625,30.54878044128418,-6.7682929039001465,-0.9756097793579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6337890625,0.7451171875,0.17578125,23.841463088989258,-7.865853786468506,-1.402438998222351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.638671875,0.75,0.1943359375,14.695122718811035,-7.317073345184326,-2.682926893234253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6416015625,0.75,0.21044921875,6.158536911010742,-6.7682929039001465,-3.9634146690368652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.638671875,0.755859375,0.20556640625,-0.9756097793579102,-6.097560882568359,-5.487804889678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6396484375,0.748046875,0.19970703125,-6.097560882568359,-5.365853786468506,-6.341463565826416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64208984375,0.748046875,0.17919921875,-13.292683601379395,-5.060975551605225,-8.109756469726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64013671875,0.75830078125,0.16015625,-20.426830291748047,-5.731707572937012,-8.47560977935791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6455078125,0.78662109375,0.16015625,-24.207317352294922,-6.463414669036865,-8.536585807800293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64013671875,0.8193359375,0.15283203125,-22.80487823486328,-7.621951580047607,-8.231707572937012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63818359375,0.8310546875,0.1611328125,-16.95121955871582,-8.47560977935791,-7.743902683258057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.642578125,0.8310546875,0.166015625,-10.670731544494629,-9.634146690368652,-7.317073345184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6337890625,0.83349609375,0.158203125,-6.707317352294922,-11.219511985778809,-7.317073345184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63037109375,0.8271484375,0.17626953125,-3.4146342277526855,-12.134146690368652,-6.646341800689697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63037109375,0.81787109375,0.2197265625,1.097561001777649,-12.62195110321045,-5.853658676147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6376953125,0.8056640625,0.23681640625,3.658536672592163,-12.012195587158203,-7.0731706619262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.630859375,0.7958984375,0.2431640625,4.634146213531494,-10.54878044128418,-7.682927131652832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63037109375,0.78857421875,0.2666015625,4.695122241973877,-8.780488014221191,-8.292682647705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.615234375,0.783203125,0.2783203125,3.5365853309631348,-6.402439117431641,-8.04878044128418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.61328125,0.76025390625,0.29150390625,2.378048896789551,-3.658536672592163,-7.560975551605225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62451171875,0.73974609375,0.28759765625,-0.18292683362960815,-1.6463414430618286,-7.987804889678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6201171875,0.7294921875,0.248046875,-4.0853657722473145,-0.060975611209869385,-6.890244007110596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60400390625,0.71337890625,0.2119140625,-9.817073822021484,0.12195122241973877,-6.219512462615967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62109375,0.70703125,0.20068359375,-18.170732498168945,-1.402438998222351,-6.890244007110596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6376953125,0.7255859375,0.19580078125,-25.609756469726562,-1.9512195587158203,-7.378048896789551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6416015625,0.73876953125,0.1865234375,-30.670732498168945,-2.7439024448394775,-7.621951580047607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.640625,0.7451171875,0.16064453125,-32.92683029174805,-3.353658676147461,-9.085366249084473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64697265625,0.7646484375,0.15673828125,-33.23170852661133,-4.634146213531494,-8.292682647705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.65478515625,0.76904296875,0.1728515625,-27.2560977935791,-4.512195110321045,-7.987804889678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64306640625,0.79052734375,0.18505859375,-14.02439022064209,-4.390244007110596,-6.95121955871582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6357421875,0.76806640625,0.1669921875,2.378048896789551,-2.804877996444702,-4.329268455505371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.619140625,0.74658203125,0.15576171875,17.439023971557617,-1.5243902206420898,-2.0731706619262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6416015625,0.73046875,0.1455078125,27.621952056884766,-0.792682945728302,-0.7317073345184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6416015625,0.7275390625,0.1083984375,37.07316970825195,-2.012195110321045,1.9512195587158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
